aladdin_id,permid,issuer_name,exclusion_list,ovr_list,affected_portfolio_str,affected_benchmark_str
R49305,4295867483,AXA SA,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_002_ec': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}","['CPE03744', 'scs_001_sec', 'CPE04070', 'str_003b_ec', 'EPV00043', 'str_001_s', 'EPV00060', 'str_001_s', 'FIG00677', 'str_004_asec', 'FIG00677', 'str_004_asec', 'FIG01998', 'str_sfdr8_aec', 'FIG01998', 'str_sfdr8_aec', 'FIG01998', 'str_sfdr8_aec', 'FIG01998', 'str_sfdr8_aec', 'FIG02164', 'str_sfdr8_aec', 'FIG02787', 'str_002_ec', 'FIG02787', 'str_002_ec', 'FIG02787', 'str_002_ec', 'FIG04868', 'str_sfdr8_aec', 'FIG05240', 'str_004_asec', 'FIG05240', 'str_004_asec', 'FIG05241', 'str_004_asec', 'FIG05241', 'str_004_asec', 'FIG05273', 'str_004_asec', 'FIG05402', 'str_004_asec', 'FIG05428', 'str_sfdr8_aec', 'FPB01158', 'str_004_asec', 'FPG00004', 'str_sfdr8_aec', 'FPG00005', 'str_sfdr8_aec', 'FPG00010', 'str_sfdr8_aec', 'FPG00018', 'str_sfdr8_aec', 'FPG00027', 'str_001_s', 'FPG00028', 'str_001_s', 'FPG00112', 'str_001_s', 'FPG00376', 'str_sfdr8_aec', 'FPG00603', 'str_001_s', 'FPG01119', 'str_sfdr8_aec', 'FPG01213', 'str_001_s', 'FPG01214', 'str_001_s', 'FPG01278', 'str_003_ec', 'FPG15900', 'str_sfdr8_aec', 'FPG20002', 'str_sfdr8_aec', 'FPH00706', 'str_sfdr8_aec', 'LXMS0020', 'str_sfdr8_aec', 'LXMS0020', 'str_sfdr8_aec', 'LXMS0020', 'str_sfdr8_aec', 'LXMS0040', 'str_sfdr8_aec', 'LXMS0240', 'str_sfdr8_aec', 'PFI01549', 'str_sfdr8_aec', 'PFIT0516', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFS00001', 'str_sfdr8_aec', 'PFS00002', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec']",[]
R57876,4297363775,Santander Central Hispano Issuances Ltd,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_005_ec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_002_ec': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_005_ec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
446150,4295906733,Huntington Bancshares Inc,"['str_002_ec', 'str_005_ec']",,[],[]
R53233,4295881588,Korea Electric Power Corp,['str_004_asec'],,[],[]
C91947,4295865634,COSCO Shipping Holdings Co Ltd,['str_004_asec'],,[],[]
J68031,5034824671,Luminor Bank AS,"['str_001_s', 'str_006_sec']","{'str_001_s': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'EXCLUDED'}",[],[]
R69183,4295886772,Sonae - SGPS SA,"['str_001_s', 'str_002_ec', 'str_004_asec', 'str_005_ec', 'str_006_sec', 'scs_001_sec', 'scs_002_ec']",,[],[]
R50466,4295866802,CGG SA,['str_004_asec'],,[],[]
R28894,4295874757,Medco Energi Internasional Tbk PT,['scs_002_ec'],,[],[]
R55697,4295904877,Travelers Companies Inc,['str_004_asec'],,"['FIG05774', 'str_sfdr8_aec']",[]
D22542,4295887048,Novolipetsk Steel PAO,"['str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_005_ec', 'str_006_sec', 'scs_001_sec']",,[],[]
C77825,4295893611,Dogan Sirketler Grubu Holding AS,"['str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_005_ec', 'str_006_sec', 'scs_001_sec']",,[],[]
I16938,5054884598,Naturgy Chile Gas Natural SA,"['str_006_sec', 'scs_001_sec']","{'str_006_sec': 'OK', 'scs_001_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
R90090,4295864351,China Minsheng Banking Corp Ltd,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_002_ec': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
G31324,5040273558,VST Building Technologies AG,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
C87114,4295865734,Corporacion Financiera Colombiana SA,['str_004_asec'],,[],[]
B91053,4295884405,Organizacion Soriana SAB de CV,"['str_001_s', 'str_002_ec', 'str_005_ec', 'scs_002_ec']",,[],[]
R29415,4295873970,UltraTech Cement Ltd,['str_004_asec'],,[],[]
J58471,5080018615,Cisco Systems Inc,['str_006_sec'],,[],[]
F65962,5035420209,Fortress Biotech Inc,"['str_002_ec', 'str_005_ec']",,[],[]
I30623,5040058743,Renuka Hotels PLC,['str_005_ec'],,[],[]
R58344,4295880542,Mitsui Fudosan Co Ltd,['scs_002_ec'],,[],[]
R71251,4295873232,HDFC Bank Ltd,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_005_ec', 'str_006_sec', 'scs_002_ec']",,[],[]
D97011,4295864209,Shanghai Electric Group Co Ltd,"['str_005_ec', 'scs_001_sec', 'scs_002_ec']",,[],[]
R55760,8589934318,Charles Schwab Corp,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_002_ec': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
R54782,4295904676,PNC Financial Services Group Inc,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_001_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_002_ec': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
,4295894277,Econergy International PLC,['scs_001_sec'],,[],[]
030955,4296547070,Ameritech Capital Funding Corp,"['str_006_sec', 'scs_002_ec']",,[],[]
R66946,4296609880,Perusahaan Listrik Negara (Persero) PT,['scs_002_ec'],,[],[]
M23905,5083858869,Linde PLC,['str_004_asec'],"{'str_004_asec': 'OK', 'str_005_ec': 'EXCLUDED'}","['EPH00107', 'str_004_asec', 'EPV00043', 'str_001_s', 'EPV00060', 'str_001_s', 'EPV14004', 'str_001_s', 'FIG00677', 'str_004_asec', 'FIG05240', 'str_004_asec', 'FIG05241', 'str_004_asec', 'FIG05273', 'str_004_asec', 'FIG05428', 'str_sfdr8_aec', 'FPB01158', 'str_004_asec', 'FPG00027', 'str_001_s', 'FPG00028', 'str_001_s', 'FPG00112', 'str_001_s', 'FPG00603', 'str_001_s', 'FPG01213', 'str_001_s', 'FPG01214', 'str_001_s', 'FPG01697', 'str_001_s', 'FPH00457', 'str_004_asec', 'LXMS0240', 'str_sfdr8_aec', 'LXMS0720', 'str_001_s', 'PFIT0516', 'str_sfdr8_aec']",[]
,4295874835,Arcon International Resources PLC,"['str_001_s', 'scs_001_sec']",,[],[]
H14225,5037041274,Global Net Lease Inc,['scs_002_ec'],,[],[]
493393,4295904371,KeyCorp,['str_004_asec'],,[],[]
I90763,5051175893,SNDL Inc,"['str_002_ec', 'str_005_ec']",,[],[]
F50051,5035155584,Aptiv PLC,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_005_ec', 'scs_001_sec', 'scs_002_ec']",,[],[]
,4295876915,Bosch Corp,"['str_004_asec', 'scs_001_sec']",,[],[]
,4296218805,Panturist dd,"['str_004_asec', 'scs_001_sec']",,[],[]
,4295876392,DMG Mori Precision Boring Co Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
,4295880424,Pasona Tech Inc,['str_006_sec'],,[],[]
,5000609002,Gartmore Group Ltd (London Branch),"['str_004_asec', 'scs_001_sec']",,[],[]
,4295864316,China Paradise Electronics Retail Ltd,['str_001_s'],,[],[]
,4295869920,Bosch Solar Services GmbH,"['str_001_s', 'str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
,4297065066,MAC Carpet Co,"['str_004_asec', 'scs_001_sec']",,[],[]
H89043,4295868111,Umanis SA,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
,4295867752,Sncf Participations SAS,"['str_004_asec', 'scs_001_sec']",,[],[]
,4295894688,FCC Environment (UK) Ltd,"['str_001_s', 'str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
R56510,4295895258,Tesco PLC,"['str_002_ec', 'str_005_ec']",,[],[]
F98016,5037848015,Petrobras Global Finance BV,['scs_002_ec'],,[],[]
R64224,4296432601,Basf Finance Europe NV,"['scs_001_sec', 'scs_002_ec']","{'scs_001_sec': 'OK', 'cs_003_sec': 'OK'}",[],[]
R60117,4296405413,Woodside Finance Ltd,['scs_002_ec'],,[],[]
R71760,4296717615,Air Liquide Finance SA,['str_005_ec'],"{'str_005_ec': 'OK', 'cs_003_sec': 'EXCLUDED', 'scs_002_ec': 'OK'}","['FIG05240', 'str_004_asec', 'FIG05241', 'str_004_asec', 'FIG05402', 'str_004_asec']",[]
B33834,4295862874,Savanna Energy Services Corp,['scs_001_sec'],,[],[]
R58184,4295890511,Adecco Group AG,"['str_001_s', 'str_004_asec', 'scs_002_ec']",,[],[]
R60246,4296543362,Voya Financial Inc,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_002_ec': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
D44355,4297616842,Toyota Financial Services Mexico SA de CV,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_sfdr8_aec']",,[],[]
J04654,5071086879,CK Hutchison Group Telecom Finance SA,['str_004_asec'],,[],[]
K02750,5071157671,Wintershall Dea Finance BV,"['scs_001_sec', 'scs_002_ec']",,[],[]
R77126,4295895205,Standard Chartered PLC,"['str_001_s', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'str_sfdr8_aec': 'OK', 'scs_002_ec': nan}","['CPE00264', 'str_003b_ec', 'CPE00363', 'str_003b_ec', 'CPE00448', 'str_003b_ec', 'CPE04036', 'str_003b_ec', 'CPE04080', 'str_003b_ec', 'CPE04081', 'str_003b_ec', 'CPE04082', 'str_003b_ec', 'CPE05134', 'str_003b_ec', 'CPE05340', 'str_003b_ec', 'FIG00677', 'str_004_asec', 'FIG00677', 'str_004_asec', 'FIG01998', 'str_sfdr8_aec', 'FIG01998', 'str_sfdr8_aec', 'FIG05240', 'str_004_asec', 'FIG05241', 'str_004_asec', 'FIG05402', 'str_004_asec', 'FPB01158', 'str_004_asec', 'LXMS0020', 'str_sfdr8_aec', 'LXMS0360', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFS00001', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec']",[]
R95387,4295893306,PTT PCL,['scs_001_sec'],,[],[]
R58610,4295877313,Nippon Steel Corp,['scs_002_ec'],,[],[]
G28924,5040171243,Vonovia Finance BV,"['str_004_asec', 'str_006_sec', 'scs_001_sec']","{'str_004_asec': 'OK', 'str_006_sec': 'OK', 'scs_001_sec': 'OK', 'scs_002_ec': 'OK'}","['FIG00677', 'str_004_asec', 'FPB01158', 'str_004_asec', 'LXMS0020', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec']",[]
F79046,4297660803,Moberg Pharma AB (publ),"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
D82356,4298284061,Cetelem SA de CV SOFOM ER,"['str_004_asec', 'str_006_sec', 'scs_001_sec']","{'str_004_asec': 'OK', 'str_005_ec': 'EXCLUDED', 'str_006_sec': 'OK', 'scs_001_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
K00979,5070763197,DH Europe Finance II SARL,['str_005_ec'],,"['PFIT0605', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec']",[]
G07968,5037955144,Wing Tai Properties (Finance) Ltd,['str_005_ec'],,[],[]
R33056,5000030243,Toyota Leasing Thailand Co Ltd,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_sfdr8_aec']",,[],[]
C70514,4295875817,Hera SpA,['str_004_asec'],{'str_004_asec': 'OK'},"['ADM0PSA1', 'scs_002_ec', 'FIG00677', 'str_004_asec', 'FIG00677', 'str_004_asec', 'FIG01998', 'str_sfdr8_aec', 'FIG01998', 'str_sfdr8_aec', 'FIG02787', 'str_002_ec', 'FIG05240', 'str_004_asec', 'FIG05240', 'str_004_asec', 'FIG05241', 'str_004_asec', 'FIG05241', 'str_004_asec', 'FIG05402', 'str_004_asec', 'FIG05402', 'str_004_asec', 'FIG05402', 'str_004_asec', 'FPB01158', 'str_004_asec', 'FPB01158', 'str_004_asec', 'LXMS0020', 'str_sfdr8_aec', 'LXMS0020', 'str_sfdr8_aec', 'PFI01549', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFS00001', 'str_sfdr8_aec', 'PFS00001', 'str_sfdr8_aec', 'PFS00002', 'str_sfdr8_aec', 'PFS00002', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec']",[]
R94758,5000088867,Transurban Group,['scs_002_ec'],,[],[]
D30510,4295887513,Tuan Sing Holdings Ltd,['scs_002_ec'],,[],[]
G84800,5052854921,Caterpillar Financial Services Ltd,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_002_ec': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'cs_003_sec': 'OK'}",[],[]
D70790,5000408377,Crestwood Midstream Partners LP,['scs_001_sec'],,[],[]
R64132,4295867174,Herige SA,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
,4296180045,VIP Finance Ireland DAC,['scs_002_ec'],,[],[]
D26098,4297855069,Lukoil International Finance BV,"['str_004_asec', 'scs_002_ec']",,[],[]
C73416,4298009523,Adecco International Financial Services BV,"['str_001_s', 'str_004_asec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_004_asec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
,5000064765,LeasePlan Finance BV,"['str_004_asec', 'scs_001_sec']",,[],[]
I79247,5067496301,CMOC Capital Ltd,['str_006_sec'],,[],[]
C00931,4296520288,Brooklyn Union Gas Co,['str_004_asec'],{'str_004_asec': 'OK'},[],[]
F65610,5037242956,Kutxabank SA,"['str_004_asec', 'scs_001_sec']","{'str_004_asec': 'OK', 'scs_001_sec': 'OK'}","['CPE03986', 'str_003b_ec', 'FIG00677', 'str_004_asec', 'FIG01998', 'str_sfdr8_aec', 'FIG04868', 'str_sfdr8_aec', 'FIG05240', 'str_004_asec', 'FIG05241', 'str_004_asec', 'FIG05402', 'str_004_asec', 'FPB01158', 'str_004_asec']",[]
C15116,4297245018,Toyota Financial Services South Africa Ltd,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_sfdr8_aec']",,[],[]
881685,5000055816,Texaco Capital Inc,"['str_004_asec', 'scs_002_ec']",,[],[]
F13010,5001196213,Abengoa Finance SA,['scs_002_ec'],"{'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
G82251,5044008168,Abengoa Greenfield SA,"['str_001_s', 'str_004_asec']","{'str_001_s': 'OK', 'str_004_asec': 'OK', 'str_005_ec': 'EXCLUDED', 'scs_002_ec': 'OK'}",[],[]
R88802,4295884672,Koninklijke Ahold Delhaize NV,"['str_002_ec', 'str_005_ec']","{'str_002_ec': 'OK', 'str_005_ec': 'OK'}","['CPE03744', 'scs_001_sec', 'FIG00677', 'str_004_asec', 'FIG00677', 'str_004_asec', 'FIG01998', 'str_sfdr8_aec', 'FIG01998', 'str_sfdr8_aec', 'FIG01998', 'str_sfdr8_aec', 'FIG01998', 'str_sfdr8_aec', 'FIG01998', 'str_sfdr8_aec', 'FIG02164', 'str_sfdr8_aec', 'FIG02787', 'str_002_ec', 'FIG02787', 'str_002_ec', 'FIG02787', 'str_002_ec', 'FIG02787', 'str_002_ec', 'FIG05240', 'str_004_asec', 'FIG05241', 'str_004_asec', 'FIG05402', 'str_004_asec', 'FIH00529', 'str_005_ec', 'FPB01158', 'str_004_asec', 'FPB01158', 'str_004_asec', 'LXMS0020', 'str_sfdr8_aec', 'LXMS0020', 'str_sfdr8_aec', 'LXMS0040', 'str_sfdr8_aec', 'LXMS0580', 'str_sfdr8_aec', 'LXMS0730', 'str_sfdr8_aec', 'PFI01549', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFS00001', 'str_sfdr8_aec', 'PFS00001', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec', 'PFS00365', 'str_sfdr8_aec']",[]
R73232,4296791149,Toyota Finance New Zealand Ltd,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_sfdr8_aec']",,[],[]
C10254,4295886209,Aboitiz Equity Ventures Inc,['str_004_asec'],,[],[]
B75028,5000074799,Toyota Finance Corp,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_sfdr8_aec']",,[],[]
C16088,4295865508,China Yangtze Power Co Ltd,"['str_004_asec', 'scs_002_ec']",,[],[]
G78389,5036778348,Toyota Financial Services India Ltd,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_sfdr8_aec']",,[],[]
R32093,4295865468,Zijin Mining Group Co Ltd,"['str_004_asec', 'scs_002_ec']",,[],[]
G31084,4295865642,Bohai Leasing Co Ltd,"['str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_005_ec', 'str_006_sec', 'scs_001_sec']",,[],[]
R59495,4296337590,K N Capital Trust III,['scs_002_ec'],"{'str_001_s': 'EXCLUDED', 'str_002_ec': 'EXCLUDED', 'str_003_ec': 'EXCLUDED', 'str_003b_ec': 'EXCLUDED', 'str_005_ec': 'EXCLUDED', 'str_006_sec': 'EXCLUDED', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
R58633,4295877339,Sumitomo Chemical Co Ltd,['str_002_ec'],,[],[]
B76127,4295871587,China Everbright Ltd,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_002_ec': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
R86191,4295900580,Boston Gas Co,['str_004_asec'],"{'str_004_asec': 'OK', 'scs_002_ec': 'OK'}",[],[]
F19099,5001438656,Novatek Finance DAC,"['str_004_asec', 'scs_002_ec']",,[],[]
H24864,5046702650,Ge Capital International Funding Company Unlimited Co,"['str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_005_ec', 'str_006_sec', 'scs_001_sec', 'scs_002_ec']",,[],[]
D80059,5000472956,Toyota Compania Financiera de Argentina SA,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_sfdr8_aec']",,[],[]
D56854,5000026330,Tyco International Finance SA,"['str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_005_ec', 'str_006_sec', 'scs_001_sec']",,[],[]
R97878,5057819876,Glencore Finance (Europe) Ltd,['scs_002_ec'],"{'str_001_s': 'EXCLUDED', 'str_003_ec': 'EXCLUDED', 'str_006_sec': 'EXCLUDED', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
R59872,4296717584,Dominion Resources Capital Trust III,['scs_002_ec'],,[],[]
F16429,5035942127,Kinder Morgan Finance Company LLC,['scs_002_ec'],"{'str_001_s': 'EXCLUDED', 'str_002_ec': 'EXCLUDED', 'str_003_ec': 'EXCLUDED', 'str_003b_ec': 'EXCLUDED', 'str_005_ec': 'EXCLUDED', 'str_006_sec': 'EXCLUDED', 'cs_003_sec': 'OK'}",[],[]
R59496,4296337587,K N Capital Trust I,['scs_002_ec'],"{'str_001_s': 'EXCLUDED', 'str_002_ec': 'EXCLUDED', 'str_003_ec': 'EXCLUDED', 'str_003b_ec': 'EXCLUDED', 'str_005_ec': 'EXCLUDED', 'str_006_sec': 'EXCLUDED', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
C08263,5000010483,Toyota Capital Malaysia Sdn Bhd,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_sfdr8_aec']",,[],[]
361448,4295904035,GATX Corp,"['str_004_asec', 'scs_001_sec']",,[],[]
H70867,4296238060,GrubHub Holdings Inc,['str_006_sec'],,[],[]
G55700,5042368316,AerCap Ireland Capital DAC,['str_006_sec'],,[],[]
G31068,5000074214,Financiere Remy Cointreau SA,"['str_002_ec', 'str_005_ec']",,[],[]
R50122,4295912040,Lumen Technologies Inc,['scs_002_ec'],,[],[]
G55447,5001233796,Ardagh Packaging Finance PLC,"['str_002_ec', 'str_005_ec']",,[],[]
D65847,4296867092,CNH Industrial Capital Australia Pty Ltd,"['str_006_sec', 'scs_001_sec', 'scs_002_ec']","{'str_006_sec': 'OK', 'scs_001_sec': 'OK', 'cs_003_sec': 'OK'}",[],[]
R76451,4295886038,Leche Gloria SA,['str_001_s'],,[],[]
G54962,5042367120,Intralot Capital Luxembourg SA,['scs_002_ec'],,[],[]
D13274,4296731569,Inter-American Investment Corp,"['str_004_asec', 'scs_001_sec']",,[],[]
R62369,5000038955,Scotiabank Chile,"['str_004_asec', 'str_006_sec', 'scs_001_sec']","{'str_003b_ec': 'EXCLUDED', 'str_004_asec': 'OK', 'str_005_ec': 'EXCLUDED', 'str_006_sec': 'OK', 'scs_001_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
C78439,4295880409,Idemitsu Kosan Co Ltd,['scs_002_ec'],,[],[]
R95945,5000050059,Nanyang Commercial Bank Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
F30504,5035172705,Origin Energy Finance Ltd,['scs_002_ec'],"{'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}","['LXMS0020', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFS00001', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec']",[]
D44482,4297770895,Vingroup JSC,['scs_002_ec'],,[],[]
I94888,5070509337,AXA Home Loan SFH,['str_002_ec'],{'str_002_ec': 'OK'},[],[]
F17124,5000832990,Horizon Technology Finance Corp,['str_006_sec'],,[],[]
H71136,5051399101,Teva Pharmaceutical Finance Netherlands III BV,"['str_002_ec', 'str_005_ec']",,[],[]
R71811,5000004542,Gerdau SA,['str_004_asec'],,[],[]
G56165,5042385801,Mitsui & Co Financial Services (Europe) PLC,"['str_002_ec', 'str_004_asec']",,[],[]
I90153,5028044911,Agricultural Bank of China (Uk) Ltd,"['str_004_asec', 'scs_001_sec']","{'str_004_asec': 'OK', 'scs_001_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
B89867,4295875615,Snam SpA,['str_004_asec'],{'str_004_asec': 'OK'},"['ADM0PSA1', 'scs_002_ec', 'ADM0PSA1', 'scs_002_ec', 'ADM0PSA2', 'scs_002_ec', 'FIG00677', 'str_004_asec', 'FIG00677', 'str_004_asec', 'FIG02787', 'str_002_ec', 'FIG04868', 'str_sfdr8_aec', 'FIG04868', 'str_sfdr8_aec', 'FIG05240', 'str_004_asec', 'FIG05241', 'str_004_asec', 'FIG05402', 'str_004_asec', 'FIG05698', 'str_sfdr8_aec', 'FPB01158', 'str_004_asec', 'FPB01158', 'str_004_asec', 'LXMS0020', 'str_sfdr8_aec', 'LXMS0020', 'str_sfdr8_aec', 'LXMS0730', 'str_sfdr8_aec', 'PFIT0011', 'str_sfdr8_aec', 'PFIT0011', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFS00001', 'str_sfdr8_aec', 'PFS00001', 'str_sfdr8_aec', 'PFS00001', 'str_sfdr8_aec', 'PFS00002', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec']",[]
C96938,4295872488,Godrej Industries Ltd,['scs_002_ec'],,[],[]
,4296982223,Barclays Bank PLC (Mumbai Branch),"['str_001_s', 'str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
R79003,4295872971,Grasim Industries Ltd,['str_004_asec'],,[],[]
D98535,5000620216,GS Entec Corp,['str_001_s'],,[],[]
F59106,5000697176,Industrial and Commercial Bank of China Ltd (Frankfurt Branch),"['str_004_asec', 'scs_001_sec']","{'str_004_asec': 'OK', 'str_005_ec': 'EXCLUDED', 'scs_001_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
F63653,4298525530,PCC Rokita SA,"['str_004_asec', 'scs_001_sec']",,[],[]
I12532,5001232924,Red Surcos SA,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
H30296,5000805213,Daesung Industrial Co Ltd,['str_001_s'],,[],[]
G99994,5039951767,&Do Holdings Co Ltd,['str_006_sec'],,[],[]
D29376,4295886071,Aenza SAA,"['str_006_sec', 'scs_001_sec']",,[],[]
R63514,4295868961,Heidelberg Materials AG,['str_004_asec'],,"['EPV00043', 'str_001_s', 'FIG01998', 'str_sfdr8_aec', 'FIG02787', 'str_002_ec', 'FIG02787', 'str_002_ec', 'FIG05240', 'str_004_asec', 'FIG05241', 'str_004_asec', 'FIG05402', 'str_004_asec', 'FPG00112', 'str_001_s', 'LXMS0240', 'str_sfdr8_aec', 'PFIT0516', 'str_sfdr8_aec']",[]
H07600,5040264388,Agricultural Bank of China Ltd (Frankfurt am Main Branch),"['str_004_asec', 'scs_001_sec']","{'str_004_asec': 'OK', 'scs_001_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
